date,text
2015-07-27T17:58:14.000Z,"Planning Commission meeting tonight 7 pm, City Hall re the 2015 Comprehensive Plan Update http://t.co/E4eFzpHbrM"
2015-07-27T16:35:10.000Z,"Next up this Thursday: The 5 Johnsons (classic rock) at Pioneer Park, 6:30 pm! https://t.co/37M1lKnds7"
2015-07-23T22:10:47.000Z,"Puyallup's first mayor Ezra Meeker &amp; his ""Oxmobile,"" designed and built for him by Henry Ford. #TBT http://t.co/RI2bgW10uf"
2015-07-23T17:11:10.000Z,Tomorrow afternoon! https://t.co/NtUEnf9byX
2015-07-22T17:10:09.000Z,Tonight's Planning Commission meeting has been cancelled; will be rescheduled. More info: http://t.co/E4eFzpHbrM
2015-07-20T17:03:03.000Z,"Balloons, cake &amp; fun? Must be a birthday!! Puyallup will be 125 on Aug. 19th! http://t.co/H4JAgrFRQT http://t.co/AXDf7Ngpxw"
2015-07-20T15:34:08.000Z,@hollis_jesse All onramps/offramps are under the jurisdiction of @WSDOT; passing this on to them.
2015-07-16T22:22:49.000Z,"The playground at Clarks Creek South park is once again available, following an arson which destroyed the slide. New slide on order."
2015-07-16T18:11:47.000Z,@EmilyElkinsC We're trying to get the playground back open later today. A replacement slide has been ordered and will take 6-8 weeks.
2015-07-16T16:26:01.000Z,The playground @ Clarks Creek South (14th St/12th Ave SW) is temporarily closed due to arson. Bummer. http://t.co/BzWocKmXzb
2015-07-14T15:51:30.000Z,@SoundsFunMom  Hello and yes! At noon today in Pioneer Park.
2015-07-13T15:45:33.000Z,@chandhi Ms. Chan: Thank you for your message; it has been forwarded to the proper authorities.
2015-07-09T22:51:24.000Z,Seattle to Portland bicycle event this Sat--10K riders. Route thru Puyallup Milwaukee Bridge to W Pioneer. http://t.co/HwjtCBgPUD
2015-07-08T17:41:52.000Z,@EmilyEmilyj83 Hi Emily call Metro Animal Services at 253-841-5592 we will forward them your cat's photo good luck
2015-07-06T17:44:29.000Z,Many of you access the Sounder via Puyallup's station--now's the time to share your thoughts re: #ST3 https://t.co/6qqbwcifOD
2015-07-02T15:50:59.000Z,@JulieInLaguna Unfortunately that is not an option this year b/c of how the law is written--hope folks heed the many warnings--
2015-07-01T17:23:39.000Z,Damage from one bottle rocket--please be mindful of the dry conditions and be safe this weekend! http://t.co/TcNIZ4Alq6
2015-06-30T18:17:13.000Z,"Fresh centerline striping happening this week and next--when the cones have been removed, the paint is dry and okay to drive across."
2015-06-30T15:37:11.000Z,"Open house 4:30 tonight re Shaw Road widening. Info re: design, should it be temporarily closed? http://t.co/hQ91U1fa5U"
2015-06-29T16:17:13.000Z,"A sprinkler is good, but a spray park is rad! Open daily 10 am to 8 pm through Labor Day weekend. https://t.co/kWNOKt5QT5"
2015-06-27T00:45:01.000Z,Shaw Road from 23rd to Manorwood will be reconstructed in 2016; what do you think should happen?  http://t.co/hQ91U1fa5U
2015-06-26T14:11:12.000Z,"Northbound Meridian closed @ River Rd to SR167 on-ramp, tonight 8 pm to Monday 5 am http://t.co/JSSoXfcQwp"
2015-06-25T18:30:00.000Z,"First there were Ghostbusters, now Puyallup has Graffitibusters! http://t.co/9CLarpvTkl https://t.co/YXGKk9dPC8"
2015-06-25T18:21:54.000Z,RT @PMSAFMRMKT : Don't forget to come down and relax at Pioneer  Park tonight and enjoy our first Thursday  Sunset Market 4 pm- 8pm.
2015-06-24T16:11:13.000Z,"WSDOT will close northbound Meridian from River Road to 167 on-ramp this Friday 8 pm to Monday 5 am. After that, a new bridge!"
2015-06-23T20:14:04.000Z,"RT @CityOfSumnerWA : Metro Animal Services averaging 10 calls/day of dogs left in cars. Please no more ""hot dogs"" in our cities! @CityofPuyallup @CityBonneyLake"
2015-06-23T17:45:17.000Z,RT @wsdot_tacoma : Puyallup: Heads up...new fire. WB SR 512 at mp 8. Right lane &amp; exit to 94th Ave E. are blocked. http://t.co/b888Uexd7X
2015-06-18T22:12:44.000Z,@damonhuard Thought you'd like this pic of 1935 undefeated PHS Vikings! P-Town turning 125 in Aug; you are invited! http://t.co/fuZaOtQMwY
2015-06-18T22:12:14.000Z,@BrockESPN Thought you'd like this pic of 1935 undefeated PHS Vikings! P-Town turning 125 in Aug; you are invited! http://t.co/TSZI9UiMtD
2015-06-18T21:20:39.000Z,1935 undefeated PHS Vikings. Photo courtesy of the Tacoma Public Library. #TBT @vikingvanguard http://t.co/Dof1kr7SYt
2015-06-18T20:15:03.000Z,"Sometimes, a street festival just hits the spot! Head to downtown Puyallup this weekend for Pierce County's best! https://t.co/KLOUzgubNY"
2015-06-18T16:57:04.000Z,"What's better than seeing 2,500+ Rods, Customs, Classics, Muscle Cars and Trucks? Seeing them for free! https://t.co/d3lCKLHl8R"
2015-06-17T22:33:54.000Z,RT @CHB_BayPatrol : Ever wondered what that is? It's the fresh H2O from the Puyallup River before mixing with the saltwater. http://t.co/QiXVZJELzr
2015-06-16T13:11:11.000Z,"Parking in Puyallup for US Open? Required security check is at the Fair's ""Blue Gate"" entrance. @usopengolf @ChambersBayGolf"
2015-06-15T17:28:54.000Z,Message for US Open spectators who park in Puyallup @usopengolf @ChambersBayGolf  https://t.co/8z8mCw16v7
2015-06-15T16:16:39.000Z,Parking in Puyallup this week for @usopengolf @ChambersBayGolf? Good info from Sound Transit https://t.co/q3axm3SSTG
2015-06-12T19:56:57.000Z,"RT @Bev_Hat : Check out @MeekerDays Jun 19-21, the largest street fest in Pierce County. Happy 125th B-day @CityofPuyallup! http://t.co/MDG862rO8O"
2015-06-12T16:39:32.000Z,"A win/win/win! For each canned good item donated, you'll reduce any owed library fines by $1.00. Now through tomorrow only!"
2015-06-11T21:08:47.000Z,Blue sky + sunshine = perfect time! https://t.co/ZqnkFFK1yX
2015-06-11T17:29:37.000Z,"If you drive Shaw Road, you'll want to attend this open house on June 30th: http://t.co/EzsrVVg6oV"
2015-06-11T16:06:04.000Z,The best kind of neighbor? The one who throws a great party! Tons of fun this weekend in Sumner http://t.co/mNs6dEwURU @CityOfSumnerWA
2015-06-11T16:02:15.000Z,"The lahar sirens did indeed issue a false warning this a.m., due perhaps to a generator test and resulting power surge."
2015-06-11T16:00:28.000Z,@JPaperGuy @JackLaverty1 We are checking into this; it may have happened due a generator test and the resulting power surge.
2015-06-11T16:00:13.000Z,@skipsmith We are checking into this; it may have happened due a generator test and the resulting power surge.
2015-06-11T16:00:00.000Z,.@ragan_m We are checking into this; it may have happened due a generator test and a resulting power surge.
2015-06-09T22:43:03.000Z,@Leonai_art Sounds as if you may be interested to close part of a street for this --more info here: http://t.co/ZpbrmpqMt7
2015-06-08T20:49:03.000Z,All of Wildwood Park closed this Wednesday June 10th for maintenance. This beautifully forested park will reopen on 6/11.
2015-05-27T16:35:28.000Z,"Reminder: Shredding Day this Sat. 5/30, 10 am - 1 pm Cornforth Campbell parking lot, East Main/3rd St SE more info 253.770.3370"
2015-05-27T00:25:54.000Z,Puyallup residents can get a FREE car wash certificate by emailing ecofriendly@ci.puyallup.wa.us. #carwashawarenessmonth
2015-05-26T20:20:42.000Z,@aspittle @ChambersBayGolf @CityOfSumnerWA Puyallup Mayor John Knutsen is looking forward to participating in this FUN event!
2015-05-26T16:25:52.000Z,What do you love about your .@PuyallupLibrary? Anything different you want to see? Open house 5/27 re: strategic plan 5 - 8 pm
2015-05-25T15:02:06.000Z,"All City Offices are closed on Monday, May 25 in honor of Memorial Day. Offices will reopen at 8 am, Tuesday, May 26th."
2015-05-22T17:12:36.000Z,It's official--Puyallup has a spray park! Come check it out--10 am to 8 pm daily through Labor Day weekend! http://t.co/qqawTGYhz2
2015-05-22T15:40:50.000Z,@CBenWhalen We will take a look--thank you for your suggestion! @PuyallupPD
2015-05-21T22:37:08.000Z,Only 10 days left to play the historical building scavenger hunt game--and maybe WIN A PRIZE! http://t.co/4H2yF5QNiR
2015-05-21T15:44:50.000Z,"Ready ... set ... FUN!  Kiwanis Kids Spray Park in Pioneer Park opens today! Festivities start at 5 pm, ribbon cutting at 6."
2015-05-19T16:34:53.000Z,"Memorial Day event this coming Sunday, 1 pm at Pioneer Park Pavilion--to recognize, honor and thank those who have served."
2015-05-18T23:51:59.000Z,It's your library--what do you want from it? Fill out this quick survey to tell us: http://t.co/nys1FRCnpH
2015-05-18T17:51:28.000Z,"Kiwanis Kids Spray Park opening this Thursday, 5 pm! https://t.co/3WPRrVkOIL"
2015-05-15T19:03:38.000Z,Wow! Korum for Kids Foundation has donated a wonderful sculpture for our outdoor art gallery! http://t.co/Tf3guHl078
2015-05-15T17:40:24.000Z,"Due to problems experienced at last week's Shredding Day event, another event has been scheduled for 10 am to 1 pm on Saturday, May 30th...."
2015-05-12T18:32:16.000Z,"RT @herald_hderosa : Free ice cream, bouncy house, and live music? I'm in! @CityofPuyallup @PuyallupKiwanis Spray Park ribbon cutting 5/21 http://t.co/WI4tWPoxd4"
2015-05-11T18:01:20.000Z,RT @PuyallupLibrary : It's Library Lookout Monday!  T-minus 10 days &amp; counting until the grand opening of the Kiwanis Kids Spray Park! http://t.co/7tHP8AaYRs
2015-05-11T16:16:18.000Z,Re Saturday's city-sponsored shredding event--apologies if you experienced problems. Call 253-770-3370 we'll get you taken care of
2015-05-07T23:34:07.000Z,RT @PuyallupSD : Flashing beacons improve safety near 3 schools crosswalks.Thank you @CityofPuyallup http://t.co/lE4bdYonG9 http://t.co/t3jNL8zIwE
2015-05-07T17:05:28.000Z,Head's up: Southbound SR-167 Puyallup bridge (Meridian) closed tonight starting at midnight to 4 am for construction
2015-05-05T21:54:58.000Z,"@ELagergren Good Q! City-owned properties are insured in case of ?earth movement""; this includes volcanic eruptions."
2015-05-05T03:20:21.000Z,Head's up: Southbound SR-167 Puyallup bridge (Meridian) closed tonight starting at midnight to 4 am for construction
2015-05-04T17:27:58.000Z,RT @PuyallupPD : 1st Monday of the month. Lahar sirens will sound in the valley @ noon for their monthly test. Do you have a plan if it was the real deal?
2015-05-04T15:57:01.000Z,Hello! Those cool banners belong to the Chamber; here's their FB page so you can contact them http://t.co/RtpupHfPtV .@HMMorrow .@starkeeey
2015-05-02T00:29:27.000Z,"The City of Puyallup--uniquely named, uniquely spirited for 125 years! Enjoy this video re its history http://t.co/C1nNw2pCD4"
2015-05-01T16:25:07.000Z,Up for a spring-time scavenger hunt? Search out historic bldgs in downtown Puyallup--what fun! http://t.co/4H2yF5QNiR
2015-04-30T04:15:10.000Z,Mt St Helens 35 years ago--what did we learn in case Mt Rainier activates? http://t.co/ZIsfs7iXtN
2015-04-27T16:50:14.000Z,Head's up: Southbound SR-167 Puyallup bridge (Meridian) closed tonight starting at midnight to 4 am for construction
2015-04-24T15:55:17.000Z,@CityOfSumnerWA Please share with us what you know!
2015-04-24T15:15:33.000Z,Tomorrow is Parks Appreciation Day! Come on out and help keep Puyallup's parks beautiful! http://t.co/pnKzF0ZgK9
2015-04-23T23:48:00.000Z,"Puyallup valley berry pickers, w/Mt Rainier and the river in the background #TBT #puyallup125 http://t.co/Db5MDJZivb"
2015-04-23T22:37:21.000Z,Meeting @ Puyallup Library 4/29 re South Sound 911: how your tax dollars are being spent http://t.co/OeuCsplPKf
2015-04-21T23:34:32.000Z,RT @PuyallupPD : Here is a great story about our Citizens Academy! http://t.co/ukDyZeKVt6
2015-04-16T23:07:11.000Z,"Various modes (at least 5) of transportation, circa early 1900s in downtown Puyallup. #TBT http://t.co/NJsCi8JsIS"
2015-04-16T00:17:30.000Z,@BryceMoulton http://t.co/FdTWVqjzp9
2015-04-16T00:16:31.000Z,.@BryceMoulton Good Q! The maps are avail online; link posted on front page of our website http://t.co/YEfp1kSuhe
2015-04-15T23:47:09.000Z,"View, ask Qs about updated flood insurance rate maps at an open house: http://t.co/RtAexkrBor"
2015-04-15T20:29:45.000Z,"US Open Spectator Info--many of you will park in Puyallup. This explains where, when, how! #USOpen http://t.co/jNf8lSBh9a"
2015-04-13T21:10:16.000Z,"Melroy Bridge off of N Levee Rd at 66th Ave E closed this Wednesday, 4/15, 7 am to 4:30"
2015-04-13T17:01:02.000Z,"There's fresh, and then there's can't-get-any-fresher! Puyallup Farmer's Market this Saturday from 9 am to 2 pm at Pioneer Park."
2015-04-11T19:06:12.000Z,South Hill Mall sewer main break now repaired and all access has been restored.
2015-04-11T00:24:55.000Z,Main entrance to S Hill Mall (near Chase Bank) is closed due to a sewer main break. Plan on using alternate accesses.
2015-04-08T20:31:47.000Z,"Daffodil Parade this Saturday at 12:45 in Puyallup! Rain or shine, the smiles will be bright! http://t.co/CuiOKrHQYM"
2015-04-01T00:13:03.000Z,RT @PuyallupPD : S Meridian ST expected to be closed for several hours.  Alt Routes advised.  Access to Good Sam Hosp must be from the south via 15 AVE SE
2015-03-31T18:25:27.000Z,Puyallup's urban forest will expand this Saturday in celebration of Arbor Day! http://t.co/5iTg2GAq6M
2015-03-31T00:26:29.000Z,"@Torygs Thank you for being our 3,000th follower! :)"
2015-03-31T00:23:18.000Z,We're not April-foolin'... Meet legendary author J.A.Jance on 4/1 @PuyallupLibrary! Event info: http://t.co/lIyc58MNOT
2015-03-28T20:40:56.000Z,Making plans for Easter weekend? Parks &amp; Rec's Spring Eggstravaganza offers festivities &amp; fun for kids 12&amp;under...
2015-03-27T22:25:13.000Z,"Stop wondering where your tax dollars go. The new ""Budget in Brief"" is a citizen's guide to City finances: http://t.co/e8Pdx8jpa1"
2015-03-26T23:20:44.000Z,Cops v. Teachers basketball game: $16k+ for 5yr old Isaac's fight against cancer &amp; this riveting 1/2time show http://t.co/eE3CncWPrS
2015-03-23T20:45:35.000Z,Have you seen the City's latest e-Newsletter? http://t.co/7P6EoDlasI Sign up to get future e-News: http://t.co/cLXh8o9bBI
2015-03-21T16:40:23.000Z,What better way to practice reading than with a friendly pup as an audience? This afternoon at the library: http://t.co/wtrD1OaqKu
2015-03-20T23:18:57.000Z,"Longer days, warmer weather, &amp; a new Spray Park coming soon! See park construction pics: http://t.co/mhFHeeDvgH"
2015-03-11T23:18:06.000Z,Place an engraved brick at Puyallup Veterans Memorial. Place order by Fri 4/17 to have a brick ready for Memorial Day http://t.co/K9rA0xVW9z
2015-03-11T00:06:35.000Z,Attending tonight's Council Meeting?  You might see something new in Council Chambers... #Puyallup125 http://t.co/lxHVTy9drb
2015-03-09T18:03:51.000Z,Time to renew pet licenses? Learn why it's important for ur pet &amp; also other animals in our community. Appplication: http://t.co/1LsYdQFBRN
2015-03-05T17:52:16.000Z,@Waterplayers We're excited too!
2015-03-04T19:10:11.000Z,#Puyallup125 Anniversary Celebration &amp; Events flyer http://t.co/n8rLC08hD4
2015-03-04T19:00:36.000Z,It's City of Puyallup's 125th birthday &amp; you are invited to the year-long party! View #Puyallup125 Anniversary events http://t.co/sL9k0hSlyk
2015-03-02T22:49:32.000Z,"Youth Ballet Instructor, Planning Assistant, &amp; Seasonal Maintenance Worker jobs @ City of #Puyallup. View http://t.co/yMkkaUkqio"
2015-03-02T19:20:38.000Z,1st Monday of the month means time for Lahar Siren testing in Puyallup valley. Do you have a family emergency plan? http://t.co/b7fuvTToZ3
2015-02-25T18:59:37.000Z,"Vacancies on #Puyallup Civil Service Commission, Council Salary Review Commission &amp; Library Board. Apply by 3/20. http://t.co/tO0U5Kci2I"
2015-02-23T19:41:34.000Z,Join us at this year's first City Gallery Artist Reception featuring local artists - Rebekah Slusher &amp; Lydia Fordice: http://t.co/y4MKGsuNU1
2015-02-20T20:58:24.000Z,"Job opportunities for teens, college students &amp; others! Multiple open positions in #Puyallup Summer Camp program http://t.co/yPjQVe42mL"
2015-02-19T21:05:17.000Z,#Puyallup homeowners and city staff at the forefront of green infrastructure efforts. We are so proud! http://t.co/yYPtvdNpLL
2015-02-19T20:12:21.000Z,"#Puyallup mini-mall, 1890s style! Enjoy today's #ThrowbackThursday photo and story http://t.co/KDeMtmHc1n"
2015-02-16T16:02:30.000Z,"All City Offices are closed on Mon, 2/16 in observance of Presidents Day. Offices will reopen at 8 am on Tues, 2/17. http://t.co/DKMFKz0mfw"
